Gene Symbol,Adult Hind Gut biological rep1,Adult Hind Gut biological rep2,Adult Hind Gut biological rep3,Adult Hind Gut biological rep4,Adult Mid Gut biological rep1,Adult Mid Gut biological rep2,Adult Mid Gut biological rep3,Adult Mid Gut biological rep4,Adult Accessory gland biological rep1,Adult Accessory gland biological rep2,Adult Accessory gland biological rep3,Adult Accessory gland biological rep4,Adult Brain biological rep1,Adult Brain biological rep2,Adult Brain biological rep3,Adult Brain biological rep4,Adult Crop biological rep1,Adult Crop biological rep2,Adult Crop biological rep3,Adult Crop biological rep4,Larval Wandering fat body biological rep1,Larval Wandering fat body biological rep2,Larval Wandering fat body biological rep3,Larval Wandering fat body biological rep4,Adult Head biological rep1,Adult Head biological rep2,Adult Head biological rep3,Adult Head biological rep4,Larvae Wandering Tubules biological rep1,Larvae Wandering Tubules biological rep2,Larvae Wandering Tubules biological rep3,Larvae Wandering Tubules biological rep4,Adult Ovary biological rep1,Adult Ovary biological rep2,Adult Ovary biological rep3,Adult Ovary biological rep4,Adult Testes biological rep1,Adult Testes biological rep2,Adult Testes biological rep3,Adult Testes biological rep4,Adult Whole Fly biological rep1,Adult Whole Fly biological rep2,Adult Whole Fly biological rep3,Adult Whole Fly biological rep4,Adult Salivary Gland rep1,Adult Salivary Gland rep2,Adult Salivary Gland rep3,Adult Salivary Gland rep4,Adult Carcass biological rep1,Adult Carcass biological rep2,Adult Carcass biological rep3,Adult Carcass biological rep4,Adult Thoracoabdominal ganglion rep1,Adult Thoracoabdominal ganglion rep2,Adult Thoracoabdominal ganglion rep3,Adult Thoracoabdominal ganglion rep4,Larval Feeding Hind Gut rep1,Larval Feeding Hind Gut rep2,Larval Feeding Hind Gut rep3,Larval Feeding Hind Gut rep4,Larval Feeding Mid Gut rep1,Larval Feeding Mid Gut rep2,Larval Feeding Mid Gut rep3,Larval Feeding Mid Gut rep4,Larval Feeding Salivary Gland rep1,Larval Feeding Salivary Gland rep2,Larval Feeding Salivary Gland rep3,Larval Feeding Salivary Gland rep4,Adult Female Spermatheca Mated rep1,Adult Female Spermatheca Mated rep2,Adult Female Spermatheca Mated rep3,Adult Female Spermatheca Mated rep4,Adult Female Spermatheca Virgin rep1,Adult Female Spermatheca Virgin rep2,Adult Female Spermatheca Virgin rep3,Adult Female Spermatheca Virgin rep4,Larval Feeding Malpighian Tubule biological rep1,Larval Feeding Malpighian Tubule biological rep2,Larval Feeding Malpighian Tubule biological rep3,Larval Feeding Malpighian Tubule biological rep4,Larval Feeding Fatbody biological rep1,Larval Feeding Fatbody biological rep2,Larval Feeding Fatbody biological rep3,Larval Feeding Fatbody biological rep4,Larval Feeding Carcass biological rep1,Larval Feeding Carcass biological rep2,Larval Feeding Carcass biological rep3,Larval Feeding Carcass biological rep4,Larval Feeding Central Nevous System biological rep1,Larval Feeding Central Nevous System biological rep2,Larval Feeding Central Nevous System biological rep3,Larval Feeding Central Nevous System biological rep4,Larval Feeding Trachea biological rep1,Larval Feeding Trachea biological rep2,Larval Feeding Trachea biological rep3,Larval Feeding Trachea biological rep4,5th Passage Drosophila S2 Cells biological rep1,5th Passage Drosophila S2 Cells biological rep2,5th Passage Drosophila S2 Cells biological rep3,5th Passage Drosophila S2 Cells biological rep4,Adult Fatbody biological rep1,Adult Fatbody biological rep2,Adult Fatbody biological rep3,Adult Fatbody biological rep4,Adult Eye biological rep1,Adult Eye biological rep2,Adult Eye biological rep3,Adult Eye biological rep4,Adult Heart biological rep1,Adult Heart biological rep2,Adult Heart biological rep3,Adult Heart biological rep4,Adult Male Ejaculatory Duct biological rep1,Adult Male Ejaculatory Duct biological rep2,Adult Male Ejaculatory Duct biological rep3,Adult Male Ejaculatory Duct biological rep4,Whole Larvae Feeding biological rep1,Whole Larvae Feeding biological rep2,Whole Larvae Feeding biological rep3,Whole Larvae Feeding biological rep4,Adult Trachea biological rep1,Adult Trachea biological rep2,Adult Trachea biological rep3,Adult Trachea biological rep4,Adult Thoracic Muscle biological rep1,Adult Thoracic Muscle biological rep2,Adult Thoracic Muscle biological rep3,Adult Thoracic Muscle biological rep4,Adult Wings biological rep1,Adult Wings biological rep2,Adult Wings biological rep3,Adult Wings biological rep4,Adult Female Spermatheca Mated (REDONE) biological rep1,Adult Female Spermatheca Mated (REDONE) biological rep2,Adult Female Spermatheca Mated (REDONE) biological rep3,"Adult Female Spermatheca Mated (REDONE) biological rep4""
"
csul,45.9712,56.0127,42.8364,46.3136,38.3339,39.2289,32.3037,29.595,70.69,74.2953,61.8212,68.5319,33.1126,32.4009,43.656000000000006,47.4454,67.6148,56.8552,44.5137,48.54,40.8507,26.5483,39.8529,29.5985,38.2628,44.3375,34.6918,38.9029,182.954,247.796,196.62900000000002,201.428,290.17,277.094,286.192,283.388,23.5088,29.5633,26.7206,26.2488,114.15799999999999,118.609,131.918,111.295,23.5258,27.7927,30.881,26.881,26.5045,43.8122,29.27,39.1921,35.049,36.3869,34.1851,29.2617,74.7496,79.5588,70.7183,60.6669,28.4284,35.1192,25.4609,31.2326,78.4319,68.6305,54.2004,67.8455,49.7013,52.4568,44.9804,57.693999999999996,36.2611,45.8986,37.3957,45.8635,482.249,379.795,484.44800000000004,404.541,37.8066,51.0516,49.1731,50.6409,65.15899999999999,80.7945,54.0637,53.1015,161.52200000000002,142.113,155.407,145.98,97.6812,126.397,136.355,108.167,176.93099999999998,157.036,185.53799999999998,195.30200000000002,26.9103,48.1193,38.9016,36.6482,50.0033,34.7467,49.1892,49.6897,47.9368,42.5398,34.9878,46.3293,44.4536,37.1807,35.7236,40.7649,60.566,58.7896,67.8396,55.1951,41.75899999999999,35.3589,26.7236,29.6569,38.5965,47.5597,13.588,53.7268,51.9632,47.7209,41.7664,45.1084,50.417,36.917,35.0701,27.6982
csw,302.971,326.355,340.26099999999997,342.917,116.26899999999999,104.302,115.64299999999999,127.98899999999999,288.92,218.61900000000003,240.109,258.92,394.026,368.18699999999995,358.41900000000004,263.134,321.998,258.03,351.004,315.434,53.3764,58.5605,49.6698,48.1744,285.978,292.639,274.692,313.687,126.529,102.92299999999999,131.484,119.36200000000001,252.608,247.611,254.138,248.05,30.8876,34.3556,27.7706,44.7289,158.345,191.002,157.834,175.761,233.325,204.238,288.093,246.68099999999998,284.459,226.968,362.776,323.95,331.358,240.377,274.349,346.455,213.872,207.023,195.52700000000002,211.399,125.369,93.1676,85.4057,121.15299999999999,177.588,154.491,134.19,133.791,345.542,359.6,413.786,370.89599999999996,357.744,322.73,333.38699999999994,508.031,115.015,95.5684,83.8502,71.8712,74.1876,66.2293,67.4195,42.1553,129.121,120.238,181.69,132.161,139.375,129.469,138.757,128.97299999999998,285.03700000000003,326.415,229.972,259.97700000000003,148.249,162.238,155.428,166.99599999999998,355.337,294.11400000000003,327.096,313.985,244.562,252.9,267.66200000000003,310.254,222.82299999999998,148.745,152.623,110.86,468.659,299.165,395.116,436.717,77.0585,59.3,72.01899999999999,87.0889,579.693,554.565,562.979,322.211,400.49300000000005,396.001,223.44099999999997,314.822,595.115,653.8530000000001,790.678,607.9159999999999,284.846,228.933,230.72799999999998,302.743
ct,9.48268,12.9012,15.148,8.8612,3.08588,1.60418,0.561775,4.83289,6.993360000000001,15.0981,11.0877,18.3433,156.591,150.385,191.53,175.243,1.09132,8.9444,16.3819,3.4736800000000003,6.6676899999999995,4.11868,14.7428,6.95603,11.4988,19.3458,18.7207,13.4608,226.938,188.274,236.547,238.338,10.9586,9.33302,9.98167,8.24409,1.0921100000000001,2.86013,1.98607,3.6612400000000003,7.97682,6.944030000000001,4.53967,12.4137,17.3668,6.00154,20.6153,13.6477,4.52878,19.8491,24.2816,22.0338,115.635,107.662,100.81200000000001,129.088,5.024769999999999,10.0974,10.4402,7.78598,0.622082,0.9038,2.2084900000000003,1.90421,81.036,73.8045,81.579,71.8537,37.0393,30.8418,51.1009,12.5139,28.851999999999997,17.809,36.5681,29.2827,164.46599999999998,153.339,131.937,166.22,1.2764799999999998,8.7119,20.6404,0.9471360000000001,20.8754,26.3488,29.7958,34.3103,154.60399999999998,96.2585,117.565,99.4214,65.5153,50.7145,64.7511,50.9072,30.0393,30.9231,26.3604,32.6223,21.3716,38.6116,19.227999999999998,17.277,37.3067,46.0008,35.7801,33.3877,15.2179,11.274000000000001,9.02743,17.5605,8.44309,2.6629099999999997,1.38,4.8358,18.8955,10.8097,15.6401,12.4998,65.1611,30.4516,24.5153,20.5953,26.2588,8.673119999999999,29.7154,2.4340200000000003,29.6267,14.9307,22.991999999999997,25.7429,10.1308,25.1622,1.5378100000000001,5.66113
cta,73.8128,67.6829,73.4042,77.2046,101.738,92.9675,104.18,82.5058,229.385,204.9,196.278,226.644,100.432,101.34,106.12799999999999,121.963,110.087,97.7923,109.65100000000001,98.9223,158.239,135.211,167.805,193.30700000000002,77.3554,75.3085,67.6847,85.0949,115.09200000000001,96.2977,131.922,113.51100000000001,786.305,815.1,720.066,734.5980000000001,66.2042,71.0202,57.8875,58.698,233.91400000000002,226.95,234.838,319.03,124.51700000000001,132.695,137.065,95.619,68.9047,64.3669,67.9654,88.3045,106.20700000000001,85.7144,90.5989,93.3713,131.773,127.70100000000001,123.93299999999999,140.83700000000002,143.395,154.19899999999998,137.59,161.167,210.87900000000002,185.668,205.453,207.97299999999998,81.1483,87.5827,76.9955,67.7146,56.4052,77.2059,78.5202,93.1522,92.9513,81.5949,97.5836,91.1133,143.763,147.615,148.412,116.958,137.259,152.041,137.451,125.68,260.80400000000003,222.324,281.122,264.695,138.654,147.267,131.06799999999998,124.529,247.041,228.19,225.782,228.078,108.787,105.11,99.6256,129.239,89.5122,74.0196,85.5716,69.4842,63.6796,56.9345,54.4473,56.8017,116.01700000000001,85.9016,117.52,106.169,118.33,86.25299999999999,120.25,103.835,132.72799999999998,159.873,105.301,95.4764,62.3908,65.1079,79.0241,114.809,87.3536,76.0679,92.3036,74.515,99.7683,52.8787,70.0446,94.5141
ctp,1643.51,1638.39,1675.68,1633.91,1428.57,1295.57,1361.81,1362.24,2115.22,2197.09,2413.12,2360.3,2021.91,1913.45,1707.33,1953.09,1919.73,2202.57,1979.95,2047.46,1966.25,1530.27,1946.38,1837.03,1401.98,1507.52,1206.39,1412.65,1920.38,1893.45,1998.88,2041.16,1781.52,1817.02,1721.42,1801.58,918.252,905.434,879.703,975.342,1175.79,1098.35,1221.82,1336.69,2108.08,2565.13,2738.5,2501.08,1278.45,1363.48,1173.76,1483.9,1860.02,1442.82,1749.36,1811.93,1938.8,2053.53,2162.9,2020.54,1878.99,2189.99,2181.02,2052.32,2415.93,2565.89,2478.47,2454.43,2185.3,2421.7,2050.11,1897.9,2050.83,1721.22,2131.27,2136.48,2190.92,2170.06,2146.25,2224.26,2457.11,2461.25,2259.95,2280.7,2709.22,2272.66,2038.83,2333.73,2092.52,1703.09,1825.91,1735.82,2015.9,2111.19,2261.68,1980.72,1902.9,1857.8,1903.47,1929.54,1757.19,1627.75,1783.04,1642.24,2236.23,1823.68,2055.76,2000.15,1564.25,1613.5,1537.0,1562.3,2142.89,2801.13,2328.58,2350.78,1652.53,1664.37,1663.7,1614.5,1446.6,1543.83,1547.41,1616.23,824.799,780.0219999999999,806.005,1651.56,1722.06,1814.7,1714.23,1821.55,1567.62,1007.52,1589.99,1619.77
cup,249.578,253.66400000000002,238.209,253.43099999999998,183.636,195.872,202.831,170.435,194.678,205.593,200.07,190.65,198.838,212.428,199.588,198.27900000000002,228.18,238.299,235.378,219.045,208.608,755.3610000000001,373.779,275.999,193.41,154.629,184.64700000000002,187.33599999999998,318.857,314.427,316.379,329.901,1469.25,1470.62,1485.27,1492.33,1556.49,1577.14,1463.29,1463.16,845.332,916.84,878.467,831.163,145.77700000000002,149.27200000000002,170.60299999999998,170.25799999999998,241.604,232.329,252.543,208.38299999999998,244.50099999999998,260.617,225.50400000000002,226.685,300.17,367.49699999999996,425.811,379.01099999999997,136.899,237.783,210.041,166.57299999999998,411.105,414.34,421.45599999999996,518.465,224.56599999999997,174.365,160.161,168.145,149.414,165.394,148.003,147.173,471.528,530.526,429.249,450.065,256.35,427.12300000000005,282.35,389.88599999999997,352.54400000000004,290.675,244.144,219.023,279.541,275.996,298.95,281.742,372.99300000000005,386.45300000000003,351.49699999999996,278.99,440.527,457.619,479.42,482.911,275.693,297.272,286.175,275.366,188.15400000000002,152.411,167.832,198.771,359.592,352.17699999999996,297.343,350.611,320.707,328.151,265.89799999999997,298.87,254.185,256.491,213.59099999999998,217.739,186.713,206.37400000000002,188.27200000000002,240.393,418.095,321.652,296.759,269.627,216.53099999999998,217.274,241.97799999999998,225.43200000000002,220.794,528.319,282.67900000000003,236.71900000000002
cutlet,13.158,12.8025,8.29614,5.9044099999999995,13.3961,4.70571,7.351489999999999,9.35361,11.2608,14.6426,1.25665,9.35052,12.4057,9.76286,10.2435,6.78949,11.3321,14.3855,11.9229,15.4335,15.7514,41.31100000000001,14.6714,11.124,10.2354,15.4995,4.19575,5.09101,11.4165,12.1181,9.17575,8.487739999999999,211.253,212.143,231.925,206.31599999999997,83.3932,80.1319,74.2485,67.4309,70.5401,90.91,80.1754,94.7209,20.3593,12.2205,3.01979,20.5748,8.02058,11.4151,14.1206,7.1364399999999995,6.05014,13.3347,12.2256,11.0416,29.5831,34.2223,27.74,24.7544,6.45421,12.4098,11.542,15.4342,62.922,58.3341,51.9276,59.0387,19.4503,11.8436,13.3146,5.76898,8.102039999999999,13.1312,11.9408,11.2507,15.5843,18.3311,15.5194,11.6871,10.8963,23.4545,16.1164,25.7691,40.0768,36.9161,37.3591,33.5382,82.8879,83.7824,80.8369,82.8274,59.9629,58.1416,52.7133,49.902,50.2702,54.2881,46.6336,57.2951,14.1775,22.5575,18.4551,7.4092899999999995,3.94467,6.107480000000001,6.74488,6.44482,6.06865,6.54589,4.51394,4.54973,1.8431099999999998,1.3640299999999999,11.335999999999999,3.9366,23.396,20.6001,29.7609,21.680999999999997,14.1218,15.3736,10.3527,7.68208,28.2302,18.0595,24.3982,7.844589999999999,12.6461,14.3197,14.9678,12.6004,2.12432,1.73079,1.94006,15.7671
cv,440.98699999999997,476.55800000000005,469.349,467.45599999999996,51.2663,59.1235,42.1359,41.4554,158.60399999999998,131.804,138.078,139.317,87.4198,96.6158,87.3815,100.52600000000001,1021.74,1003.49,1022.56,1115.2,103.56299999999999,86.4629,96.0499,116.323,322.80400000000003,311.89099999999996,317.923,309.938,41.0797,49.982,51.9503,54.2918,161.664,142.39600000000002,148.74200000000002,150.643,35.3412,35.3514,34.0909,30.7172,122.43799999999999,133.088,135.546,128.096,71.2903,53.115,71.7338,59.1498,235.38,214.78900000000002,266.466,215.65599999999998,109.809,125.124,122.245,112.054,295.45,295.095,337.166,334.966,50.5818,39.694,41.9924,37.3769,55.8541,45.8523,50.1942,54.0008,113.838,129.089,125.708,112.251,90.6527,117.39399999999999,95.0118,105.635,43.9865,45.605,52.5422,32.755,76.0367,83.4148,113.41,86.3331,239.27700000000002,237.385,164.75599999999997,221.611,108.693,112.706,113.58200000000001,103.348,611.086,487.273,537.73,664.7239999999999,250.767,245.533,235.98,222.577,177.92,171.27900000000002,176.915,154.23,263.47,308.95,236.919,278.10900000000004,126.477,125.46700000000001,151.44299999999998,127.485,126.28,128.095,156.27100000000002,143.429,113.84100000000001,97.5055,112.12700000000001,96.3141,752.1039999999999,814.992,643.702,430.279,135.66299999999998,87.9197,75.6958,94.6511,829.7360000000001,794.425,888.9060000000001,932.039,99.6313,91.6364,60.699,96.5704
cyc,130.005,120.476,118.03299999999999,119.84100000000001,129.69299999999998,155.937,156.319,136.5,291.92400000000004,314.022,309.54400000000004,299.132,166.93200000000002,159.345,167.169,156.781,135.795,126.30799999999999,122.02799999999999,122.26,111.007,89.2324,96.4755,128.526,132.471,127.46600000000001,126.395,118.81299999999999,115.165,107.167,119.866,118.809,404.05400000000003,385.48800000000006,395.782,382.48800000000006,42.6963,42.1128,37.1716,36.7058,224.11900000000003,226.106,191.127,198.37099999999998,262.971,239.34599999999998,244.215,261.982,91.5638,106.43799999999999,103.87899999999999,100.68299999999999,144.246,131.08,136.543,131.13,42.1155,38.3181,32.8794,30.6621,40.12,26.2445,39.1753,36.5801,70.0258,76.1505,71.3829,53.9973,193.882,203.46200000000002,187.78599999999997,186.023,199.59099999999998,224.14,211.899,238.86,36.494,37.3462,42.2364,42.7124,27.947,32.4223,38.7532,15.366,31.3403,29.333000000000002,41.4821,29.7814,171.107,133.751,156.888,168.174,40.2534,54.5964,50.2894,47.2615,110.56299999999999,105.09899999999999,125.49600000000001,112.367,110.758,102.693,102.212,116.434,160.958,172.71900000000002,186.36900000000003,168.18099999999998,102.537,93.2854,79.0249,101.396,148.404,114.744,139.465,132.362,24.1278,30.9653,45.8031,36.1945,78.8343,83.9961,81.9854,83.6368,17.2534,33.5048,24.2879,155.815,96.37,96.7351,98.5549,101.484,125.15,21.7215,131.509,209.016
cyp33,114.82,128.732,110.219,106.43700000000001,99.6211,99.0378,104.664,100.51299999999999,103.90299999999999,142.85299999999998,160.608,143.688,139.42700000000002,142.368,140.513,156.981,121.435,120.824,117.897,106.19200000000001,150.545,93.4062,118.58200000000001,129.654,91.4784,100.693,90.6298,99.5987,424.55800000000005,427.13300000000004,375.13699999999994,376.301,211.93900000000002,220.016,191.058,211.21900000000002,46.0754,51.0515,50.7293,49.8573,112.52600000000001,111.03200000000001,128.442,111.745,151.065,111.912,140.064,107.738,64.1928,58.3165,55.8158,56.9455,129.953,155.009,117.552,127.95200000000001,131.186,133.817,115.11399999999999,125.191,95.3641,78.7652,92.0057,91.2574,186.31400000000002,173.835,180.33599999999998,192.783,87.7317,74.3637,70.2773,79.8006,70.6972,85.7125,79.4472,91.9632,322.185,268.775,356.796,339.709,136.387,158.126,163.539,153.767,123.975,118.87,111.115,116.756,288.314,284.423,302.621,277.05400000000003,130.282,167.274,146.248,144.44799999999998,155.79399999999998,160.94799999999998,165.563,172.111,96.2126,98.3086,100.00200000000001,97.0026,93.2895,64.8906,80.4684,74.5287,68.8118,56.0145,60.8994,75.1321,95.0595,78.0205,88.8127,99.8125,123.08200000000001,110.64,117.65299999999999,129.431,63.4646,71.2819,82.0892,67.6942,56.6948,23.5052,19.2243,103.736,100.706,88.4159,97.4729,98.5591,113.60600000000001,38.6086,109.585,89.2349
cype,3835.61,3339.81,3400.0,3749.51,2931.12,2583.89,2814.64,2948.46,1822.59,2022.77,1835.58,1758.5,2168.3,2128.74,2133.47,2121.93,2816.39,3892.41,3592.21,3424.74,1370.95,724.31,1029.0,1073.31,2632.74,3015.38,3072.79,2822.89,2513.58,3744.97,2795.65,2606.69,1177.88,1217.68,1393.37,1366.97,601.053,477.62800000000004,466.905,483.098,2258.28,1848.46,2588.85,2641.73,4790.47,4990.36,5425.21,5366.74,4707.73,4832.14,3557.81,4384.13,2838.08,3239.54,3174.08,2733.72,3180.52,3036.15,3266.07,2994.37,3195.35,3200.44,3324.34,3370.73,2493.14,2871.11,2706.59,2700.61,4687.78,3968.13,3980.16,4683.24,5043.26,4528.46,4821.21,4410.42,3460.38,4256.91,3791.32,3936.45,2029.99,3452.56,2124.63,2089.96,3532.48,3601.17,2738.02,4170.87,1694.91,1824.84,1717.79,1647.61,1826.12,1948.0,1809.02,1964.37,919.9680000000001,997.8760000000001,1004.21,992.543,3304.34,3489.97,3799.23,3822.28,2803.86,3017.53,3102.59,2964.81,4040.38,4415.12,3599.96,3883.07,3335.88,4619.96,3344.3,3067.69,2828.9,3288.15,2885.68,2897.88,3098.77,3335.14,3134.65,3908.46,17186.8,28226.9,20785.4,4614.82,2885.31,2968.64,2816.34,2528.73,4796.92,25477.6,5564.38,4656.86
d,12.9817,7.38242,5.133830000000001,4.82463,8.57629,4.11725,7.36815,3.5244,5.75654,0.712942,9.02255,0.9508909999999999,0.767234,3.4493300000000002,5.70151,0.669613,8.03925,11.4558,10.9888,13.2811,10.969000000000001,8.36386,16.4314,9.499830000000001,3.78116,9.984919999999999,6.78805,9.64835,0.81772,3.28321,6.68198,2.6110700000000002,1.9413599999999998,0.262497,0.756508,0.8507790000000001,7.680439999999999,5.4048300000000005,3.9467800000000004,4.05702,8.48676,8.55519,11.2772,6.915210000000001,5.39379,10.5328,16.6782,28.4731,15.3379,3.6997,1.7124700000000002,9.94008,4.46276,0.8982469999999999,3.1051599999999997,0.9673,21.974,28.6135,31.4998,29.2561,17.4895,17.0287,18.7572,14.9198,14.943,14.8782,9.143469999999999,18.9065,4.218459999999999,8.81325,13.3747,4.00894,1.63673,8.476519999999999,10.5969,9.46647,3.21085,12.4702,6.45899,9.87457,2.69656,7.21967,40.0435,3.511,132.683,146.961,169.868,149.437,182.26,168.55900000000003,167.89700000000002,154.472,223.7,279.293,236.287,185.52599999999998,0.367404,0.689391,2.37858,0.296732,5.18165,9.31198,16.6137,8.228639999999999,8.34623,8.64865,6.80589,0.833253,4.05598,3.1247,1.2415100000000001,2.1728400000000003,20.5063,27.16,23.1659,15.220999999999998,208.94400000000002,179.736,212.00799999999998,237.454,3.46518,15.0541,4.29632,3.8167699999999996,7.60655,13.6405,29.8823,13.7877,24.7318,26.8681,30.0137,18.086,10.096,14.075999999999999,3.5815,7.07435
d4,181.25799999999998,193.632,190.511,165.308,136.002,180.88099999999997,149.076,148.116,196.998,256.749,235.60299999999998,253.58700000000002,657.3330000000001,666.497,675.9,576.3340000000001,189.513,182.24099999999999,190.93099999999998,180.46,192.94400000000002,293.538,200.91,238.55,267.591,248.963,244.588,255.32299999999998,208.079,193.403,178.331,215.043,809.8860000000001,812.3939999999999,817.9889999999999,781.43,647.439,633.626,594.525,638.628,375.49699999999996,427.413,391.147,347.13599999999997,182.857,178.502,275.79400000000004,180.59599999999998,113.66,132.291,95.2501,136.865,521.0459999999999,565.32,545.361,552.059,212.264,196.013,194.56599999999997,220.84799999999998,139.384,139.33,145.615,129.38,189.31400000000002,251.29,221.65599999999998,231.332,204.549,239.31599999999997,206.873,194.769,201.537,190.852,213.34799999999998,238.44799999999998,142.16,157.07,161.541,155.596,146.667,139.026,152.89600000000002,191.87900000000002,166.327,173.65599999999998,176.44099999999997,168.838,712.3789999999999,632.54,674.557,667.7760000000001,292.47900000000004,296.335,293.406,297.026,421.0,401.684,422.87,428.241,130.549,122.25200000000001,138.476,132.325,369.32099999999997,332.816,314.44,314.469,117.02799999999999,119.15299999999999,122.654,123.47200000000001,160.47,117.595,172.003,141.188,178.43099999999998,182.604,204.1,205.489,226.071,181.55200000000002,203.49599999999998,121.81,128.748,140.524,123.355,147.72899999999998,166.794,178.995,177.359,160.376,159.284,90.9621,163.281,162.116
da,273.08099999999996,279.121,272.275,263.866,288.88599999999997,274.07599999999996,296.657,273.971,356.27,404.77099999999996,390.63,368.589,467.965,469.656,468.115,445.556,342.468,373.301,392.045,362.348,267.172,302.59,307.443,330.155,284.099,267.314,266.314,297.062,279.61400000000003,268.836,326.822,280.385,750.846,741.8939999999999,760.421,765.966,233.953,243.322,223.83599999999998,231.78099999999998,314.526,405.642,368.501,376.69300000000004,404.86400000000003,361.56800000000004,368.37199999999996,319.955,173.97099999999998,215.917,221.31,233.90099999999998,342.57800000000003,362.689,366.92900000000003,344.781,351.405,339.014,298.885,333.20099999999996,344.537,314.54400000000004,297.268,332.615,466.091,354.00300000000004,413.842,333.14300000000003,493.445,494.85,487.158,484.51099999999997,397.80199999999996,383.20599999999996,358.464,410.94300000000004,206.69,203.18900000000002,228.828,215.843,179.418,140.907,153.34799999999998,173.65,279.483,314.93,352.47900000000004,384.474,491.279,478.69,495.95,457.83099999999996,413.38,417.67800000000005,378.806,391.786,464.74,501.255,466.12300000000005,454.76199999999994,252.24400000000003,243.908,249.273,192.722,394.147,376.955,348.665,359.161,273.83299999999997,249.613,274.052,227.679,183.84400000000002,126.654,188.285,166.293,224.541,208.956,223.175,223.63099999999997,459.075,465.73699999999997,435.39300000000003,375.04900000000004,275.08799999999997,304.75,339.42,413.935,507.023,504.219,505.212,535.036,399.31199999999995,285.995,336.642,340.254
dac,46.1764,44.7537,41.4651,45.5211,6.65842,10.2107,8.81348,8.09843,1.40178,2.15863,8.7552,5.69211,291.249,282.531,266.801,316.422,6.45034,14.1516,11.2733,1.57277,0.7510979999999999,2.96315,7.97502,1.43398,52.4761,60.2358,50.8599,74.0387,218.142,183.1,315.911,213.493,0.263342,0.818994,0.168753,0.417087,8.02674,3.11501,9.13705,8.41907,9.33285,9.41695,12.6398,14.1568,7.12743,15.748,3.1103400000000003,8.5512,25.2684,14.4537,26.6148,15.4236,88.8587,101.944,92.93299999999999,87.6209,34.1184,41.141999999999996,45.4687,45.0818,7.331919999999999,3.7846800000000003,7.42995,3.81196,2.82429,7.373530000000001,7.0044699999999995,5.99754,32.2917,34.3018,40.6793,30.9016,28.9905,18.0839,22.1075,26.2908,53.4253,32.6878,42.4181,46.4753,1.12421,4.60349,13.379000000000001,6.37399,12.8694,28.0135,27.0985,20.3672,441.27099999999996,293.965,376.32099999999997,337.25,8.73145,4.05259,6.73718,14.7184,0.728398,1.0021799999999998,0.385633,0.949675,9.49451,13.3507,11.9924,17.8775,105.852,94.5364,78.5317,76.4607,5.85505,1.2395399999999999,6.47459,1.1937,3.77368,8.43096,2.1962900000000003,9.60561,41.6963,33.9439,44.6637,48.6696,21.87,12.5652,28.7596,5.23893,3.03305,3.14141,23.1307,26.445999999999998,28.1538,16.1658,25.7907,18.5186,35.4707,10.3722,27.2533,2.64459
dah,6.87975,3.7866800000000005,8.547130000000001,5.55025,10.59,6.3288199999999994,11.7525,6.472919999999999,1.9798900000000001,1.01176,1.76466,1.58142,2.57218,1.61399,4.50666,3.4266300000000003,6.74792,8.04628,9.65668,13.5598,1.422,10.1145,6.044580000000001,11.1057,3.10872,7.760330000000001,8.00125,8.655339999999999,5.06076,3.8820300000000003,6.23184,6.209630000000001,382.61,346.74300000000005,353.505,324.121,1.4073799999999999,2.44843,5.56281,1.93587,130.268,153.795,101.333,106.48200000000001,7.07837,3.18093,8.67552,8.099219999999999,2.66743,16.3667,8.614419999999999,12.8777,6.49869,10.052,7.44193,0.720575,6.24976,7.51555,9.03052,7.9455,7.86552,10.8691,9.92435,14.2193,10.2431,8.23858,10.8592,9.082289999999999,1.59247,6.1548,10.4234,5.94382,8.05991,10.9698,10.9147,6.03028,5.60009,6.7054,5.7726,0.5108600000000001,15.4306,3.74835,1.57358,7.144639999999999,15.652999999999999,11.9489,15.6649,12.0552,49.501999999999995,45.4568,43.1601,47.8961,25.0546,23.6601,24.4916,24.6629,57.6495,49.5362,51.3769,68.3511,11.6036,13.0597,12.7938,8.69975,8.36365,2.06548,6.46709,5.01187,7.01388,5.6977,4.60364,11.1112,5.3808,11.857999999999999,8.027519999999999,2.34382,22.2068,6.3116699999999994,20.9104,21.3822,10.1879,10.3522,6.70843,7.09282,13.7009,3.87624,2.64471,9.58623,7.78718,23.9973,13.155,6.95095,1.6631200000000002,14.6046,1.5126899999999999,2.93055
